id,title,genres,averageRating,numVotes,releaseYear
tt0389328,"Rise: Blood Hunter","Action, Crime, Horror",4.9,12719,2007
tt0476958,Amusement,"Crime, Horror, Mystery",4.9,12542,2008
tt2070862,"Temptation: Confessions of a Marriage Counselor",Drama,4.9,12535,2013
tt16437278,"The Strays","Drama, Mystery, Thriller",4.9,12506,2023
tt3082898,"Kickboxer: Vengeance","Action, Crime, Drama",4.9,12363,2016
tt0306734,"The Divorce","Comedy, Drama, Romance",4.9,12247,2003
tt1918734,2067,"Mystery, Sci-Fi",4.9,12113,2020
tt7394816,Primal,"Action, Thriller",4.9,11686,2019
tt5215088,"A.I. Rising","Drama, Romance, Sci-Fi",4.9,11575,2018
tt5075662,"The Isle","Fantasy, Mystery, Thriller",4.9,11550,2018
tt4559046,"Housefull 3","Action, Comedy, Romance",4.9,11164,2016
tt1268987,"Operation: Endgame","Action, Comedy",4.9,10963,2010
tt0377309,"Survival Island","Drama, Thriller",4.9,10691,2005
tt0463398,"Dancing with the Stars","Family, Music, Reality-TV",4.9,10656,2005
tt2318527,"Hell Baby","Comedy, Horror",4.9,10210,2013
tt0949731,"The Happening","Adventure, Drama, Sci-Fi",5,220338,2008
tt0109813,"The Flintstones","Comedy, Family, Fantasy",5,88030,1994
tt9224104,"Meg 2: The Trench","Action, Adventure, Horror",5,87808,2023
tt0171363,"The Haunting","Fantasy, Horror, Mystery",5,81916,1999
tt5033998,"Charlie's Angels","Action, Adventure, Comedy",5,81519,2019
tt0436058,"American Pie Presents: Band Camp",Comedy,5,76664,2005
tt10665342,"Halloween Ends","Drama, Horror, Mystery",5,76315,2022
tt0086393,"Superman III","Action, Adventure, Comedy",5,76217,1983
tt1991245,"Chernobyl Diaries","Horror, Mystery, Thriller",5,69162,2012
tt0962726,"High School Musical 3: Senior Year","Comedy, Drama, Family",5,68942,2008
tt19768024,"Indian Police Force","Action, Crime, Drama",5,58399,2024
tt0097981,"A Nightmare on Elm Street: The Dream Child","Fantasy, Horror",5,52434,1989
tt2243537,"A Haunted House","Comedy, Fantasy, Horror",5,51035,2013
tt1540011,"Blair Witch","Horror, Mystery, Thriller",5,50878,2016
tt0808510,"Tooth Fairy","Comedy, Family, Fantasy",5,50650,2010
tt0455499,"Garfield: A Tail of Two Kitties","Adventure, Comedy, Family",5,48494,2006
tt0093756,"Police Academy 4: Citizens on Patrol","Comedy, Crime",5,46632,1987
tt2637294,"Hot Tub Time Machine 2","Comedy, Mystery, Sci-Fi",5,42410,2015
tt2461132,"Happy New Year","Action, Comedy, Crime",5,41875,2014
tt1649444,"[REC] 3: Genesis","Action, Horror, Thriller",5,39063,2012
tt10699086,"Bachchhan Paandey","Action, Comedy, Crime",5,36836,2022
tt0097138,Cyborg,"Action, Sci-Fi, Thriller",5,35142,1989
tt1198138,Obsessed,"Drama, Romance, Thriller",5,34805,2009
tt0441796,"Stay Alive","Fantasy, Horror, Mystery",5,34567,2006
tt0282209,"Darkness Falls","Fantasy, Horror, Mystery",5,34044,2003
tt0061452,"Casino Royale",Comedy,5,33122,1967
tt1754730,"The Way to Paradise","Action, Comedy, Thriller",5,32368,2011
tt9691136,"Shadow in the Cloud","Action, Horror, War",5,32229,2020
tt7329656,"47 Meters Down: Uncaged","Adventure, Drama, Horror",5,31751,2019
tt27729779,"The Platform 2","Horror, Sci-Fi, Thriller",5,31714,2024
tt0120458,Virus,"Action, Horror, Sci-Fi",5,30503,1999
tt0106375,"Beethoven's 2nd","Comedy, Family, Romance",5,30204,1993
tt0437179,"See No Evil","Action, Horror, Thriller",5,29504,2006
tt2620590,Leatherface,"Crime, Horror, Thriller",5,28997,2017
tt0429573,"An American Haunting","Drama, Horror, Mystery",5,27226,2005
tt2401807,Rage,"Action, Thriller",5,25813,2014
tt0363282,"New York Minute","Adventure, Comedy, Crime",5,25304,2004
tt0331468,"Cold Creek Manor","Drama, Mystery, Thriller",5,25198,2003
tt0430770,"The Women","Comedy, Drama",5,23507,2008
tt0360556,"Fahrenheit 451","Drama, Sci-Fi, Thriller",5,23492,2018
tt1151922,"Miss March","Comedy, Romance",5,22441,2009
tt1766094,"So Undercover","Action, Comedy, Crime",5,21478,2012
tt1742650,"I Don't Know How She Does It","Comedy, Romance",5,21356,2011
tt0120701,"Holy Man","Comedy, Drama",5,21191,1998
tt1188982,"Jai Ho","Action, Drama",5,21110,2014
tt0099994,"Leatherface: Texas Chainsaw Massacre III","Horror, Thriller",5,20091,1990
tt2923316,"American Heist","Action, Crime, Drama",5,17777,2014
tt0119310,"Honey, We Shrunk Ourselves!","Action, Adventure, Comedy",5,17419,1997
tt1016075,Fame,"Drama, Musical, Romance",5,17065,2009
tt2960930,Extraterrestrial,"Action, Horror, Mystery",5,16961,2014
tt0411475,"Hell Ride","Action, Drama, Thriller",5,16550,2008
tt0120662,"Eye of the Beholder","Drama, Mystery, Thriller",5,16200,1999
tt0186975,"Down to You","Comedy, Drama, Romance",5,15888,2000
tt2072230,"Attack on Titan Part 1","Action, Adventure, Drama",5,15782,2015
tt2372251,"Down a Dark Hall","Drama, Fantasy, Horror",5,15111,2018
tt0110123,"In the Army Now","Comedy, War",5,14944,1994
tt1661326,"Shake It Up","Comedy, Family",5,14794,2010
tt1319743,"Smokin' Aces 2: Assassins' Ball","Action, Comedy, Crime",5,14444,2010
tt0291082,"Cinderella II: Dreams Come True","Animation, Family, Fantasy",5,14249,2002
tt0239949,"Say It Isn't So","Comedy, Romance",5,13909,2001
tt1646926,"Open Season 3","Adventure, Animation, Comedy",5,13698,2010
tt14857528,"Time Cut","Horror, Mystery, Sci-Fi",5,13292,2024
tt0099697,"Graveyard Shift",Horror,5,13083,1990
tt0086129,"Porky's II: The Next Day",Comedy,5,12972,1983
tt0120390,Turbulence,"Action, Thriller",5,12914,1997
tt1403988,"The Romantics","Comedy, Drama, Romance",5,12600,2010
tt5884234,"First Kill","Action, Thriller",5,12599,2017
tt2205401,Addicted,"Drama, Romance, Thriller",5,12529,2014
tt12547822,"Run Rabbit Run","Drama, Horror, Mystery",5,12310,2023
tt3038708,"Iron Sky: The Coming Race","Action, Adventure, Comedy",5,12034,2019
tt1757742,"Apartment 143","Horror, Thriller",5,11906,2011
tt0117283,"The Pallbearer","Comedy, Romance",5,11691,1996
tt0344864,"Atlantis: Milo's Return","Action, Adventure, Animation",5,11557,2003
tt2215285,"Madea's Witness Protection","Comedy, Crime, Drama",5,11518,2012
tt6536562,"Payitaht Abdülhamid","Action, Drama, History",5,11427,2017
tt0804507,"Mother of Tears","Drama, Horror, Thriller",5,11404,2007
tt0401815,Tamara,"Drama, Fantasy, Horror",5,11298,2005
tt9815554,"Not to Forget",Drama,5,11280,2021
tt1578882,"Elephant White","Action, Crime, Thriller",5,11184,2011
tt1806913,"Golmaal Again","Action, Comedy, Horror",5,11155,2017
tt1427298,"The Human Race","Action, Comedy, Horror",5,11121,2013
tt6421110,"Proud Mary","Action, Crime, Drama",5,11038,2018
tt1033483,Kandisha,"Crime, Fantasy, Horror",5,10540,2008
tt1929308,"Magic Magic","Drama, Thriller",5,10479,2013
tt20879602,"Maybe I Do","Comedy, Romance",5,10241,2023
tt1325004,"The Twilight Saga: Eclipse","Action, Adventure, Drama",5.1,265823,2010
tt5108870,Morbius,"Action, Adventure, Horror",5.1,159351,2022
tt0443649,"10,000 BC","Action, Adventure, Drama",5.1,136637,2008
tt0362120,"Scary Movie 4",Comedy,5.1,131755,2006
tt0449010,Eragon,"Action, Adventure, Family",5.1,131658,2006
tt1956620,"Sex Tape","Comedy, Romance",5.1,119402,2014
tt1144884,"The Final Destination","Horror, Thriller",5.1,118859,2009
tt5834426,Moonfall,"Action, Adventure, Sci-Fi",5.1,103508,2022
tt0356634,"Garfield: The Movie","Adventure, Comedy, Family",5.1,96236,2004
tt1418377,"I, Frankenstein","Action, Fantasy, Sci-Fi",5.1,84485,2014
tt1600195,Abduction,"Action, Drama, Mystery",5.1,84062,2011
tt0377818,"The Dukes of Hazzard",Comedy,5.1,82659,2005
tt0114436,Showgirls,Drama,5.1,76612,1995
tt0808146,"American Pie Presents: The Naked Mile",Comedy,5.1,75255,2006
tt0800069,"The Hills Have Eyes 2","Horror, Thriller",5.1,68811,2007
tt5246700,"How It Ends","Action, Drama, Horror",5.1,60143,2018
tt0382992,Stealth,"Action, Adventure, Sci-Fi",5.1,56799,2005
tt2967224,"Hot Pursuit","Action, Comedy, Crime",5.1,54865,2015
tt0433386,"The Grudge 2","Horror, Thriller",5.1,52081,2006
tt0436339,G-Force,"Action, Adventure, Animation",5.1,50973,2009
tt1480656,Cosmopolis,"Crime, Drama, Fantasy",5.1,50763,2012
tt0455857,"When a Stranger Calls","Horror, Thriller",5.1,49449,2006
tt2473682,"Paranormal Activity: The Marked Ones","Horror, Mystery",5.1,46200,2014
tt0089893,"Red Sonja","Action, Adventure, Fantasy",5.1,45699,1985
tt0765476,"Meet Dave","Adventure, Comedy, Family",5.1,44350,2008
tt4593060,Pinocchio,"Adventure, Comedy, Drama",5.1,43352,2022
tt0402901,"The Cave","Adventure, Horror, Sci-Fi",5.1,42277,2005
tt14309446,"Me Time",Comedy,5.1,42043,2022
tt0204313,"Exorcist: The Beginning","Horror, Mystery, Thriller",5.1,40547,2004
tt10362466,"After We Collided","Drama, Romance",5.1,40184,2020
tt4535650,Dilwale,"Action, Comedy, Drama",5.1,39495,2015
tt0313911,"Agent Cody Banks","Action, Adventure, Comedy",5.1,37602,2003
tt0117331,"The Phantom","Action, Adventure, Comedy",5.1,36310,1996
tt0257516,Cursed,"Comedy, Horror, Mystery",5.1,35775,2005
tt0108162,Sliver,"Drama, Thriller",5.1,34797,1993
tt0105629,Toys,"Adventure, Comedy, Drama",5.1,34076,1992
tt0790604,"Deck the Halls","Comedy, Family",5.1,33647,2006
tt0383010,"The Three Stooges","Comedy, Family",5.1,33540,2012
tt9419056,"The Unholy","Drama, Horror, Mystery",5.1,28946,2021
tt0361620,"First Daughter","Comedy, Drama, Romance",5.1,28762,2004
tt2231554,"Grave Encounters 2","Horror, Mystery",5.1,28291,2012
tt0102558,"Nothing But Trouble",Comedy,5.1,28120,1991
tt0100240,"The NeverEnding Story II: The Next Chapter","Adventure, Drama, Family",5.1,27945,1990
tt0118604,"An American Werewolf in Paris","Comedy, Fantasy, Horror",5.1,27714,1997
tt0457495,Stormbreaker,"Action, Adventure, Family",5.1,25872,2006
tt0116514,"Hellraiser: Bloodline","Horror, Sci-Fi",5.1,25314,1996
tt0097368,"The Fly II","Drama, Horror, Sci-Fi",5.1,25263,1989
tt6836936,Saaho,"Action, Thriller",5.1,24526,2019
tt3835080,31,"Horror, Thriller",5.1,23686,2016
tt23900194,"Harry & Meghan","Biography, Documentary",5.1,23660,2022
tt5322012,"Wish Upon","Drama, Fantasy, Horror",5.1,23566,2017
tt15387022,Revenge/Justice,"Action, Adventure, Drama",5.1,23381,2024
tt5997666,"Jab Harry Met Sejal","Comedy, Drama, Romance",5.1,23240,2017
tt15441054,"Gadar 2","Action, Adventure, Drama",5.1,22943,2023
tt5360952,"The Hurricane Heist","Action, Adventure, Crime",5.1,22835,2018
tt1659343,"Universal Soldier: Day of Reckoning","Action, Horror, Mystery",5.1,21651,2012
tt0283026,Swimfan,"Drama, Thriller",5.1,21540,2002
tt2235779,"The Quiet Ones","Horror, Mystery, Thriller",5.1,21460,2014
tt1020885,"Vampire Killers","Action, Comedy, Fantasy",5.1,21093,2009
tt0106400,"The Beverly Hillbillies","Comedy, Family",5.1,20206,1993
tt0113114,"Free Willy 2: The Adventure Home","Adventure, Drama, Family",5.1,19882,1995
tt4196566,"The Deliverance","Horror, Thriller",5.1,19881,2024
tt1945084,Everly,"Action, Thriller",5.1,19679,2014
tt0119123,"Fire Down Below","Action, Drama, Thriller",5.1,19422,1997
tt0120596,"The Bachelor","Comedy, Romance",5.1,19157,1999
tt1391034,"And Soon the Darkness","Drama, Horror, Mystery",5.1,19021,2010
tt0304711,"The Order","Horror, Mystery, Thriller",5.1,18664,2003
tt1535612,"The Son of No One","Action, Crime, Drama",5.1,18179,2011
tt7805960,Torbaaz,"Action, Drama, Sport",5.1,18089,2020
tt0107478,"Made in America",Comedy,5.1,18076,1993
tt0087032,"Cannonball Run II","Action, Comedy",5.1,17800,1984
tt3462710,Unforgettable,"Drama, Thriller",5.1,16956,2017
tt9134216,"Playing with Fire","Comedy, Family",5.1,16910,2019
tt0234829,"Summer Catch","Comedy, Drama, Romance",5.1,16824,2001
tt4530884,"I Spit on Your Grave: Vengeance Is Mine","Horror, Thriller",5.1,16104,2015
tt1013860,"Dylan Dog: Dead of Night","Action, Comedy, Crime",5.1,15787,2010
tt0093857,"Revenge of the Nerds II: Nerds in Paradise",Comedy,5.1,15699,1987
tt0163983,"Bless the Child","Crime, Drama, Horror",5.1,15558,2000
tt1213012,"Alpha and Omega","Adventure, Animation, Comedy",5.1,15464,2010
tt2409818,"Open Windows","Crime, Mystery, Thriller",5.1,15286,2014
tt1276434,"Van Wilder: Freshman Year","Comedy, Romance",5.1,15284,2009
tt3622110,"Don't Knock Twice","Drama, Fantasy, Horror",5.1,15177,2016
tt2948790,"Return to Sender","Drama, Thriller",5.1,15049,2015
tt0120764,"My Favorite Martian","Comedy, Family, Sci-Fi",5.1,14651,1999
tt0455362,"The Breed","Action, Comedy, Horror",5.1,14581,2006
tt0972785,"Bring It On: In It to Win It","Comedy, Sport",5.1,14255,2007
tt0449086,"Dominion: Prequel to the Exorcist","Drama, Horror, Thriller",5.1,14014,2005
tt0265808,"Stealing Harvard","Comedy, Crime",5.1,13897,2002
tt0365125,"A Dirty Shame",Comedy,5.1,13743,2004
tt2885364,"Willow Creek","Horror, Mystery, Thriller",5.1,13318,2013
tt15387054,Teach/Corrupt,"Action, Adventure, Drama",5.1,13004,2024
tt10698174,Wolf,"Drama, Mystery, Thriller",5.1,12816,2021
tt2091478,Air,"Drama, Sci-Fi, Thriller",5.1,12654,2015
tt6495770,"Action Point",Comedy,5.1,12366,2018
tt2571140,Boss,"Action, Comedy, Crime",5.1,12248,2013
tt6210996,10x10,"Drama, Mystery, Thriller",5.1,12104,2018
tt13429362,"In the Earth","Drama, Horror, Mystery",5.1,12099,2021
tt4419364,Holidays,"Fantasy, Horror, Mystery",5.1,12026,2016
tt0979434,"Lottery Ticket",Comedy,5.1,11674,2010
tt2690138,"The D Train","Comedy, Drama",5.1,11670,2015
tt22743064,"Yaariyan 2","Comedy, Drama, Musical",5.1,11644,2023
tt0082700,"Cannibal Ferox","Adventure, Horror",5.1,11082,1981
tt0219952,"Lucky Numbers","Comedy, Crime",5.1,11040,2000
tt1076252,"Picture This","Comedy, Drama, Romance",5.1,10992,2008
tt0393635,Reeker,"Horror, Mystery, Thriller",5.1,10989,2005
tt11210390,"Asterix & Obelix: The Middle Kingdom","Adventure, Comedy, Family",5.1,10940,2023
tt1504403,Husk,"Horror, Thriller",5.1,10866,2011
tt5259822,Tesla,"Biography, Drama",5.1,10845,2020
tt0079285,"Saturn 3","Adventure, Horror, Sci-Fi",5.1,10800,1980
tt0109288,Blankman,"Action, Comedy, Crime",5.1,10771,1994
tt15373868,Kranti,"Action, Drama",5.1,10648,2023
tt18924506,"2000 Mules",Documentary,5.1,10436,2022
tt1092011,"Sacred Demijohn","Comedy, Fantasy, Horror",5.1,10347,2007
tt0094744,"Big Top Pee-wee","Adventure, Comedy, Romance",5.1,10328,1988
tt24870072,"Locked In","Drama, Mystery, Thriller",5.1,10300,2023
tt0275947,"Avenging Angelo","Action, Comedy, Crime",5.1,10249,2002
tt2187884,"Escape from Tomorrow","Comedy, Drama, Fantasy",5.1,10190,2013
tt21237030,Carter,"Action, Thriller",5.1,10188,2022
tt2762334,"Main Tera Hero","Action, Comedy, Romance",5.1,10174,2014
tt0156182,"Wishmaster 2: Evil Never Dies","Fantasy, Horror",5.1,10021,1999
tt1606378,"A Good Day to Die Hard","Action, Thriller",5.2,217218,2013
tt10857160,"She-Hulk: Attorney at Law","Action, Adventure, Comedy",5.2,195839,2022
tt1628841,"Independence Day: Resurgence","Action, Adventure, Sci-Fi",5.2,192245,2016
tt0859163,"The Mummy: Tomb of the Dragon Emperor","Action, Adventure, Fantasy",5.2,173421,2008
tt3371366,"Transformers: The Last Knight","Action, Adventure, Sci-Fi",5.2,173201,2017
tt5433138,"F9: The Fast Saga","Action, Crime, Thriller",5.2,167215,2021
tt0419706,Doom,"Action, Horror, Sci-Fi",5.2,120341,2005
tt2304933,"The 5th Wave","Action, Adventure, Sci-Fi",5.2,119460,2016
tt11315808,"Joker: Folie à Deux","Crime, Drama, Musical",5.2,115203,2024
tt1179056,"A Nightmare on Elm Street","Crime, Drama, Horror",5.2,109771,2010
tt0816462,"Conan the Barbarian","Action, Adventure, Fantasy",5.2,103603,2011
tt1293847,"xXx: Return of Xander Cage","Action, Adventure, Thriller",5.2,98548,2017
tt0208003,"Big Momma's House","Action, Comedy, Crime",5.2,92242,2000
tt0385307,"Miss Congeniality 2: Armed & Fabulous","Action, Comedy, Crime",5.2,81517,2005
tt0120738,"Lost in Space","Action, Adventure, Sci-Fi",5.2,75569,1998
tt6133466,"The First Purge","Action, Horror, Sci-Fi",5.2,73846,2018
tt1758810,"The Snowman","Crime, Drama, Mystery",5.2,73703,2017
tt0120177,Spawn,"Action, Crime, Drama",5.2,73583,1997
tt10342730,Spiral,"Horror, Mystery, Thriller",5.2,71331,2021
tt6475714,"Monster Hunter","Action, Adventure, Fantasy",5.2,69781,2020
tt0810900,"High School Musical 2","Comedy, Drama, Family",5.2,67762,2007
tt0465624,"My Super Ex-Girlfriend","Comedy, Romance, Sci-Fi",5.2,67673,2006
tt6772950,"Truth or Dare","Horror, Mystery, Thriller",5.2,67577,2018
tt6920084,"Resident Evil: Welcome to Raccoon City","Action, Horror, Sci-Fi",5.2,66663,2021
tt1222817,Zookeeper,"Comedy, Family, Fantasy",5.2,66371,2011
tt0253867,"The Sweetest Thing","Comedy, Romance",5.2,63497,2002
tt0085636,"Halloween III: Season of the Witch","Horror, Mystery, Sci-Fi",5.2,63474,1982
tt0239395,"Cats & Dogs","Action, Adventure, Comedy",5.2,63389,2001
tt1772240,"Apollo 18","Horror, Mystery, Sci-Fi",5.2,58650,2011
tt0338094,"The Haunted Mansion","Comedy, Family, Fantasy",5.2,58411,2003
tt4799050,"Rough Night",Comedy,5.2,56803,2017
tt0475944,"The Covenant","Adventure, Fantasy, Horror",5.2,53024,2006
tt2039338,Flatliners,"Drama, Horror, Mystery",5.2,51895,2017
tt0103956,"Child's Play 3","Horror, Thriller",5.2,48013,1991
tt2918436,"The Lazarus Effect","Horror, Mystery, Sci-Fi",5.2,46925,2015
tt2938956,"The Transporter Refueled","Action, Thriller",5.2,45682,2015
tt0288045,"The Medallion","Action, Comedy, Fantasy",5.2,44553,2003
tt0095179,"Friday the 13th: The New Blood","Horror, Thriller",5.2,44053,1988
tt1055366,"Camp Rock","Comedy, Family, Music",5.2,38320,2008
tt0482599,Shutter,"Horror, Mystery, Thriller",5.2,38176,2008
tt11301946,Beast,"Action, Comedy, Crime",5.2,37493,2022
tt0208988,"Get Carter","Action, Crime, Drama",5.2,37426,2000
tt0419984,"Mr. Woodcock","Comedy, Romance, Sport",5.2,37281,2007
